logFC..nacl...control	logFC..h2o2...control	logFC..sorb...control	logCPM	F	PValue	FDR
KAF5833891	-2.09439180602054	0.490193727622423	-2.30153695623761	1.90497049051063	29.8765419454741	6.61587343980128e-06	0.000208166118838192
KAF5834578	-1.9432481135173	-0.421996946901508	-1.2598465573753	3.76056084379562	29.7936413468629	6.71449411691952e-06	0.000210207529388988
KAF5837908	-1.78458088951295	0.0629812627995516	-1.36671801748528	2.25358438327414	29.6236851287787	6.92207649947147e-06	0.000214641989206626
KAF5835298	1.01859181308579	0.189080240217268	0.787360916424275	6.30812133690858	29.6212966473078	6.92504652175469e-06	0.000214641989206626
KAF5836539	-1.04360041897579	-0.0266892858709806	-0.359344431691268	7.56045209267173	29.4301798042458	7.16757498042691e-06	0.000221059366970592
KAF5838949	-1.49310177650435	-0.458408360008202	-0.855656419126102	8.142393295394	29.3227235911673	7.3082733391892e-06	0.000223411648295229
KAF5835146	-2.35864630641372	-0.474306104295607	-1.26454765460289	3.40636087587158	29.2851919854442	7.35817088447095e-06	0.000223411648295229
KAF5841996	-2.60197884479508	0.216550944130778	-1.24792181357009	3.02770068250428	29.2685138577095	7.38047126508309e-06	0.000223411648295229
KAF5840192	-1.53061878038104	-0.170988142976464	-0.474113698868378	3.36253921963597	29.263427980662	7.38728724700114e-06	0.000223411648295229
KAF5840193	-1.55122407097347	-0.16603191805296	-0.512498898492067	2.98267177523073	29.1983064164324	7.47521223452638e-06	0.000224978609763765
KAF5834582	-1.86300823390418	-0.232685851810382	-1.07182021097106	6.20972012347969	29.0610352195919	7.66457074849064e-06	0.000229568633476426
KAF5838612	-1.63241714427724	0.199278235476995	-0.59997019906535	2.40490623497724	29.0117965773389	7.73384874344074e-06	0.000230241802320686
KAF5841962	-1.27132620005869	0.0398331436784847	-0.492312101234431	5.57417369608335	28.9926673127114	7.76095962878717e-06	0.000230241802320686
KAF5835113	-2.07687666069871	0.28788078250441	-1.18605031132468	2.92832474922982	28.8704890774598	7.93674817374522e-06	0.000234340953186885
KAF5837262	0.907345749836581	0.253859807145117	0.42998086740332	6.00938586420928	28.8349942365422	7.98868318957397e-06	0.000234761774863424
KAF5839523	-2.6764045200445	0.366855136979872	-1.48094355021804	1.99566973920052	28.6401381010352	8.28093438461634e-06	0.000242207611343473
KAF5840530	-0.606096512721549	0.296246074509526	-0.152520640216654	6.32901378046306	28.3875243720919	8.67852895314925e-06	0.000252650632608037
KAF5839612	1.23002437279601	0.0647704801896853	0.441913785524732	4.8944432567474	27.9558368625322	9.41057240341034e-06	0.00027268774917789
KAF5835753	-1.22500504487801	-0.110148500541151	-0.649481249288469	6.05861717331748	27.9046794554851	9.50199715841848e-06	0.000272897665568646
KAF5843028	-1.31567189678769	-0.168631869503558	-0.692826280418053	5.80227400081848	27.9027729171724	9.50542430632362e-06	0.000272897665568646
KAF5831008	1.19925361756012	-0.267611872282551	0.551705377984426	4.75936293241521	27.8756927387111	9.55425861131749e-06	0.000273041427286734
KAF5840479	1.52569395233187	-0.134385325817299	0.417641062948114	5.83277019285838	27.7693256015203	9.74891911975101e-06	0.000277332265370086
KAF5839974	-0.876468013292031	0.0563710749370602	-0.371018974755463	6.29482370625834	27.4720303878702	1.0317949146601e-05	0.000292128306163664
KAF5842659	2.20411275484284	0.410840054705396	0.609009082492369	3.78050737576005	27.4494034756903	1.03628179233017e-05	0.000292128306163664
KAF5834482	0.218100022284025	-0.0109816670708345	0.14462898898639	13.3462292665706	27.2876813135874	1.06902033392011e-05	0.000299999850464967
KAF5842317	1.77285648526334	-0.398942386717035	0.631606487536797	3.83755766467924	27.2579602413616	1.07516706439574e-05	0.000300371785254952
KAF5836954	-1.24326529044105	0.185931395732947	-0.944055517155591	3.95844675078297	27.2097589245266	1.08522340588444e-05	0.00030182775976161
KAF5833270	-1.68034239882099	0.071816849899158	-0.0781836623752429	2.85998867709177	27.1762728960716	1.09227410251496e-05	0.000302438562607475
KAF5830544	-0.525923814836004	0.103550249072197	-0.199341383947004	9.41386925505392	26.9821332368871	1.1342173999369e-05	0.000312662584141897
KAF5834006	1.08477660427726	0.415605178680075	0.727691539404234	5.84833626308042	26.6457547174481	1.21141107463787e-05	0.000332470968942463
KAF5837927	-0.842967206271041	0.183088921656704	-0.153866305452178	6.30406133057252	26.471298685459	1.25384528868503e-05	0.000342607725811742
KAF5833559	-2.1732004737723	-0.135950690371435	-0.427075557290225	3.59953239262845	26.322462161806	1.29141965429858e-05	0.000351333818614855
KAF5834173	-0.934423244302728	-0.14869195756045	-0.35758674467011	7.18254616150875	26.2804549925493	1.30226049134605e-05	0.000352742733090692
KAF5835237	-1.48079213474954	0.0276074866769163	-0.758834392715552	4.14025868377449	26.2006382888391	1.32315196023532e-05	0.000356850074124072
KAF5836605	-1.47591544527167	-0.131771263302254	-0.55917264428627	2.91699476963252	25.8917125077925	1.40777221424879e-05	0.000378035383395257
KAF5834790	-1.81557221589983	-0.514500172315522	-0.982303830104748	6.95046464937154	25.6507154745754	1.47817594172244e-05	0.000395237601585013
KAF5842930	-1.38613973968564	0.279125520345466	-0.537236330467317	3.81447637733089	25.2230363525679	1.6134600716674e-05	0.000429566506260166
KAF5828490	1.85927159832229	0.0720127788092679	0.349269022354572	1.39048734954832	25.020987503466	1.68235177470684e-05	0.000446002193890368
KAF5842927	-3.17457545278918	-0.786783483249837	-1.5260867033951	3.50173562217723	24.9014465565111	1.72472130436435e-05	0.000455268893141337
KAF5843003	-1.50111341903669	-0.100258555669285	-0.708840472525087	3.43774189515213	24.8709874685935	1.73571471177058e-05	0.000455268893141337
KAF5826819	-1.46895448258479	-0.181285102061098	-1.09416034006707	5.4865450557995	24.8469905758337	1.74443319764072e-05	0.000455268893141337
KAF5838286	1.46479940444725	-0.10383041858006	0.426753310750527	3.21000102308127	24.8412204756542	1.74653716630465e-05	0.000455268893141337
KAF5832481	-1.81139455178529	-0.38530266608286	-0.872599668817843	5.06017279776691	24.7335908604413	1.78632883549656e-05	0.000463073090022022
KAF5830461	-1.45209594859623	-0.195744148640184	-0.317269125875148	9.41873335616106	24.7202288250413	1.79134212994073e-05	0.000463073090022022
KAF5826957	-0.709339004524696	0.183108831932653	-0.168937631818086	5.3150575684118	24.6959960712599	1.80047582462264e-05	0.000463510925099135
KAF5832548	1.11889767821211	0.266078107635413	0.547701520569714	4.98494624952864	24.6686177224204	1.81086040113221e-05	0.000464265855928134
KAF5832128	1.06914093176431	0.572631514383032	0.750442915437252	5.65402338599912	24.576864903693	1.84617374171148e-05	0.000471379607002564
KAF5835660	-1.33814559773687	0.0125304579852521	-0.379882833303177	5.49118690300475	24.5222955074061	1.86755593965598e-05	0.000474892796083949
KAF5827501	1.31489205997693	0.0328639543442769	0.616345068925314	3.73561504454711	24.4889524880248	1.88076268819098e-05	0.000476306973472756
KAF5833103	-0.804641342332918	-0.0724074446427018	-0.238170785497509	6.71125292144427	24.4670715153997	1.88948851608451e-05	0.000476579492113623
KAF5832494	1.46728802937715	0.420276759928756	1.10962347615202	3.19116036638348	24.3072992200124	1.95465075727625e-05	0.000491027186202865
KAF5842226	-0.930691478889659	-0.412865234244611	-0.518466917680827	8.12162403442941	24.2775336287836	1.96707745625018e-05	0.000492164359535688
KAF5838673	-2.78814198246391	0.503815546213099	-0.657686644537467	1.06169606168013	24.2562631890752	1.97601387316583e-05	0.000492422657192924
KAF5836370	-0.812713393963687	0.416284941321022	-0.304655887737657	6.29399486747347	24.20541296178	1.99756984082618e-05	0.000495811159695103
KAF5829288	-0.816064107120899	-0.193218318837673	-0.560247730537306	6.26775000528732	24.026150665225	2.07577398453729e-05	0.00051114908789199
KAF5829289	-0.816064107120899	-0.193218318837673	-0.560247730537306	6.26775000528732	24.026150665225	2.07577398453729e-05	0.00051114908789199
KAF5826941	3.56189573571696	0.537998044553058	2.23233760364688	1.24040824070301	23.9898362317471	2.09204704619194e-05	0.000513128074715582
KAF5843724	0.84563217526141	0.353484820140707	0.366256855364057	6.11376270636906	23.842785612653	2.15947814884793e-05	0.00052759015165971
KAF5841834	-0.968922457154667	0.0924597974817609	-0.590470051793388	4.6599494485283	23.8115478011453	2.17412616792392e-05	0.000528329789716215
KAF5831854	-0.6240902667727	0.0223098041425713	-0.390953775441182	9.10079581381595	23.7987401083512	2.18016533500754e-05	0.000528329789716215
KAF5832914	1.36770191728795	-1.38276138019497	0.786983162202217	1.56759641425836	23.7822981160865	2.18794680171402e-05	0.000528329789716215
KAF5838424	0.958962873306291	0.223498035075019	0.670184527179352	6.24473279336974	23.7363958501767	2.20984247124618e-05	0.000531556702542999
KAF5840308	-1.2957305916404	-0.100341031972052	-0.751328583856794	4.43605926733636	23.406387880801	2.37498543777608e-05	0.000569083049128652
KAF5842932	-1.09145339340377	-0.387315060404156	-0.887298522579228	8.91057118116761	23.3692255675658	2.39446674318346e-05	0.000571552789656435
KAF5825508	-3.40932258150137	-0.135649627623481	-1.2139848047908	1.82916729050921	23.2762771781138	2.44401185303594e-05	0.000581152436809692
KAF5839342	-2.73745789171072	-0.447343574460369	-1.33010867370936	0.959992789155643	23.227059505568	2.4707293006834e-05	0.000585271617614357
KAF5828830	-0.92840477737429	0.12672371082656	-0.380764685848806	4.52378062518357	23.1952526630743	2.48817616513927e-05	0.000587171875334003
KAF5832095	-0.410092956040456	-0.0215977103470002	-0.0495298905526491	10.7928850412487	23.1421636680691	2.51761712533582e-05	0.000591877535503477
KAF5834360	-1.31833394027836	0.339291293845238	-1.24719527779446	1.93595127425516	23.085249437682	2.54963055282498e-05	0.000597150313687956
KAF5838680	-0.612412432210852	0.289915473773771	-0.469869550465931	6.77627788214882	23.0356853065052	2.57789595745645e-05	0.000601509056739839
KAF5842326	-2.13448262316381	0.162916200427705	-0.916924576818965	3.00368102650422	22.8243528055697	2.70257919362007e-05	0.000626061795348153
KAF5834533	0.0308579840443786	0.052859345028795	-0.638359032146197	7.08151566025945	22.8232957033417	2.70322027204901e-05	0.000626061795348153
KAF5836447	-0.714949552173789	0.173679967780559	-0.288688526260893	6.02916947783775	22.708606268911	2.77383633911211e-05	0.000639738516323932
KAF5838515	1.92689661528365	-0.441473056517035	0.940305263594045	4.34338674697069	22.6942735383294	2.78281120262898e-05	0.000639738516323932
KAF5831632	-1.26132084808574	-0.136765879065994	-0.564599266362312	5.19143806412681	22.5651809520343	2.86518712580961e-05	0.000656254257124775
KAF5835367	-3.20805216770185	0.498299228864309	-1.62454138920435	0.828881939379768	22.5462548274774	2.87750111068101e-05	0.000656660509873359
KAF5832096	-1.84268757792848	0.58124087536839	-0.946633040002529	1.73906369975304	22.5111536148799	2.90050251902565e-05	0.000659493820931745
KAF5837397	-0.546343403552675	-0.0402111251097335	-0.228065979290342	9.69692689745892	22.4748355850875	2.92452675750347e-05	0.000662096812697076
KAF5833179	-0.835297236246088	0.130079476265934	-0.468951105195461	6.36250974134369	22.4618005441351	2.9332057833771e-05	0.000662096812697076
KAF5832350	-0.766572638359714	0.314172121084174	-0.201039297699313	5.5665643842324	22.4144356715209	2.96499563273251e-05	0.000666856418480993
KAF5834359	-1.3182397293054	0.339278878070008	-1.24702121483712	1.83848836173561	22.3953888579736	2.97789214120001e-05	0.000667347771211369
KAF5838798	-1.14772851273824	-0.147599077910204	-0.292976715860862	5.46143091388888	22.3391851325566	3.01632950571226e-05	0.000673538810773742
KAF5832491	-0.102086104002054	0.0352514329723026	-0.535777827164034	9.3424732766942	22.1877519204095	3.12280032891964e-05	0.000694823073184619
KAF5834532	0.0330281668058256	0.0589993368913396	-0.634276406878947	6.83272699931366	22.1638414025674	3.1400082693638e-05	0.000696165534453256
KAF5827246	1.31378281157178	0.142756086936622	0.279627213299746	3.86188900268355	22.1276146890412	3.16629056469684e-05	0.000699503199222033
KAF5827513	1.21384057896354	0.2361029301304	0.351767861146775	4.15760392074934	22.0910209194189	3.19309933797908e-05	0.000702933175816596
KAF5837729	-1.21183123215549	-0.0751658107637662	-0.309081572612805	6.38695101872758	22.0748181611747	3.20505384122731e-05	0.000703080472917118
KAF5839705	-1.18034900980822	0.104710089325854	-0.401037244882116	4.92255668608773	21.8502447061225	3.37622699003185e-05	0.00073803137361047
KAF5837210	-1.05912400309521	-0.0834309880993878	-0.281395447865921	5.13464082123803	21.7812370478901	3.43094569352956e-05	0.000747370338135985
KAF5841226	-2.31619082111585	-0.532251831897404	-1.14464344824582	2.92939672217977	21.6294398371075	3.55498300650158e-05	0.000771691433118636
KAF5842620	-0.671905660478883	0.184025514114701	-0.0261545479728731	5.75742543186987	21.5597531846326	3.61366809649698e-05	0.00078170667504084
KAF5838972	-1.20330309415261	-0.0145114712511218	-0.54405099197278	5.18402118424799	21.5441414929255	3.6269691999176e-05	0.000781869138944174
KAF5832450	-0.540818109987314	0.195572135261192	-0.0849867759391091	8.41603678648123	21.5022977011628	3.66290179246263e-05	0.000786892350587661
KAF5841678	3.05293830910472	0.33917187193478	1.41312924190894	1.5096589681467	21.4717073009734	3.68943289040666e-05	0.000789868278599089
KAF5837622	0.948139413419023	0.119465587147078	0.676080518594556	5.32967572480235	21.4252561049686	3.73014875628099e-05	0.000794894020341756
KAF5829685	0.860866750360248	0.236379008773399	0.368375888667069	5.62117903378201	21.4158848981107	3.73842613098129e-05	0.000794894020341756
KAF5832333	-3.42677106317643	0.0274583243025858	-1.99179982603405	1.77732787427858	21.3779571532247	3.77214582193975e-05	0.000798162164858454
KAF5830068	1.35974167801882	0.00986544964014806	0.596944734047571	4.4570574205347	21.3562309669756	3.791620851815e-05	0.000798162164858454
KAF5829117	-2.35070388304938	0.133587866006506	-1.11831753031086	1.05382692900565	21.3555522195441	3.7922311524575e-05	0.000798162164858454
KAF5829247	-1.72289825089625	0.157425868273001	-0.575400170395164	4.93679054790438	21.3234184493158	3.82125566818856e-05	0.00080156305767053
KAF5829717	-2.05512347841822	0.109084531710163	-1.13363828975481	2.78308899695973	21.2556847248619	3.88328618323525e-05	0.000811841373206564
KAF5835497	-3.05189384450065	-0.470069842097972	-2.71159922997053	0.0369482170897308	21.2114507551929	3.92442800174383e-05	0.000817306989100431
KAF5839719	-1.17657165996608	0.0672849989013544	-0.424155855389246	5.3368449516339	21.1994600780979	3.93566768427174e-05	0.000817306989100431
KAF5832605	-0.900103220840119	0.102448298060685	-0.541764913006476	4.42319484913531	21.1596153485062	3.9732867615913e-05	0.000822377957631688
KAF5832742	-0.70659597019242	0.188890230762685	-0.0849014771527343	5.3581155929558	21.128075662434	4.00336150133669e-05	0.000825859011699589
KAF5841543	-2.32306780236941	-0.537921484746603	-1.51730307418659	7.5611252202199	21.0898030887432	4.04021273688616e-05	0.000827718777691538
KAF5826945	-1.37197574604792	0.0718723125078693	-0.40852381852309	4.97187286707959	21.0770995638831	4.05253160845566e-05	0.000827718777691538
KAF5839116	0.712231142089961	-0.107861433701595	0.249001477305261	5.98014489515703	21.0743080720327	4.05524442835332e-05	0.000827718777691538
KAF5840045	-1.16034983075767	0.335059928096176	-0.548783504247097	3.930504233481	21.0637533489573	4.06552080214463e-05	0.000827718777691538
KAF5840260	-0.738544485740828	0.12683073985394	-0.500386851022571	4.92740608276566	20.9544139975548	4.17377861676051e-05	0.000846472991860598
KAF5838683	-0.613427062940048	0.0668614148943848	-0.274163578400355	7.80290242804683	20.9434576493841	4.18481029683891e-05	0.000846472991860598
KAF5827271	-0.599651818146479	0.209991585267682	-0.28974233335924	6.58592022051396	20.6735089778292	4.4676357914535e-05	0.000896593083729352
KAF5834939	0.62180293277599	0.232593824211132	0.765644839152878	9.88980345027948	20.6711054885664	4.4702519954673e-05	0.000896593083729352
KAF5835642	-1.2902773890935	-0.0460610845486456	-0.608986540699587	2.93029905096896	20.6660418185131	4.47576964750929e-05	0.000896593083729352
KAF5837112	-1.31076948169713	0.0977149862812776	-0.446551844605304	2.95233586956692	20.5662804419669	4.58610761167848e-05	0.000913225059148617
KAF5837948	1.52892654503117	0.417350277527373	0.713518600781377	2.16581980304227	20.5644931442029	4.58811305800188e-05	0.000913225059148617
KAF5842903	0.223246554102105	0.0584453910943277	0.177351678019993	13.7041086540544	20.5175095572625	4.64119892515622e-05	0.000920849340882906
KAF5840202	-1.08256291354249	-0.0145137085906158	-0.404981142757708	4.07334025066379	20.4784951538715	4.685824104647e-05	0.000926751878474628
KAF5833380	-0.803689820517907	0.0744590694978087	-0.180242605514984	5.31991066579471	20.3710987369907	4.81126694171722e-05	0.000948550412876528
KAF5833574	-4.62717087746533	-0.505898236192538	-2.98105895426132	0.879220130136184	20.3474566691247	4.83940382630844e-05	0.000951087881321816
KAF5842843	-3.81393918270414	0.502244085754796	-2.81104709631841	0.56608136275361	20.2318101791278	4.97982571514867e-05	0.000975607364948938
