logFC..ML...LL	logFC..HL...LL	logCPM	F	PValue	FDR
KAF5840734	-0.203613657989482	-1.33409595277195	1.30142221649642	5.86661573536597	0.0180782557342087	0.038393942053833
KAF5836848	0.533348474132663	-1.37429057909497	-0.0473098870557155	5.85820624038339	0.0181526720250968	0.0385422098220488
KAF5831177	0.388412420930532	-0.461501862195402	2.948845378758	5.85715362562582	0.0181620120981054	0.0385482760589018
KAF5834961	-0.247295449358296	-1.22445447207718	0.761165058453245	5.8564146652309	0.0181685724337341	0.0385482760589018
KAF5830173	-0.401968684609682	-1.97255640592807	-0.232483583505971	5.85632832823133	0.0181693390977413	0.0385482760589018
KAF5834258	-0.375650582684026	0.153608472780124	3.89748396605576	5.85571910497425	0.018174750023878	0.03854998903241
KAF5827482	0.163190643182529	-0.244450375134853	4.28133060436016	5.85452836691523	0.0181853312632288	0.0385626649780394
KAF5837845	-0.179002781768691	0.396537955837687	3.70243012303888	5.85257772829221	0.0182026808905116	0.0385896834878847
KAF5827571	0.288983205524708	-0.397364042063543	3.57792848666819	5.84889490573058	0.0182354903531449	0.0386494548765465
KAF5833617	0.792750992346407	-1.22665283856747	0.341404590843423	5.84763069713572	0.0182467689779975	0.0386635737403216
KAF5835594	-0.327423559473373	-0.366017232389629	5.13288487065926	5.83512661762496	0.0183587679829135	0.0388910506169788
KAF5825457	0.0592554217237508	-0.217164228048006	7.47449936437029	5.83276786057333	0.0183799860965289	0.0389261516369076
KAF5841732	-0.176232292094696	-0.27088271861625	6.17329433287262	5.82539785086918	0.0184464692378548	0.0390570754482416
KAF5835595	-0.17781837322038	-2.12863548642019	1.55464714600427	5.82270326749362	0.0184708471770847	0.0390899016670404
KAF5838368	1.57073781696449	0.527481254027228	1.06529698293194	5.82265226979864	0.0184713089200476	0.0390899016670404
KAF5842707	0.381175665473883	-0.441458124690175	2.11334354535642	5.81612314603717	0.0185305373964412	0.0392053360681654
KAF5842243	0.209864368645807	-0.814197504006184	1.30714473762432	5.81283793930559	0.0185604235493595	0.0392586478409539
KAF5830258	1.09928774561452	-0.0398544984854343	1.4432705981144	5.81194358235036	0.0185685695211016	0.0392659598913395
KAF5832018	-0.208497823813667	-3.44179009209778	-1.47080819333249	5.80866642544683	0.0185984545148766	0.0393192269900472
KAF5834532	0.442420848392794	-1.59045899338485	-0.525602130330013	5.80504860712838	0.0186315119214618	0.0393654548039638
KAF5832926	-0.338562272863049	-1.15657064795834	1.45210481783323	5.80499469990419	0.0186320050160259	0.0393654548039638
KAF5832693	0.36904484774317	0.125672531759556	5.18255343842294	5.804730319228	0.018634423554205	0.0393654548039638
KAF5835132	-0.471273417608085	-1.23251449029507	0.342893657885726	5.80215457926332	0.0186580056384041	0.0394053314542235
KAF5828609	1.30362936099953	-2.3247514968197	-1.71538319514284	5.80094822730941	0.0186690624392063	0.0394187415193933
KAF5842862	0.650832638436812	0.275677771727599	3.69047083128841	5.80014360970403	0.0186764414431536	0.0394243813070251
KAF5840866	3.62914444657317	-0.0181965631887191	-0.711979212232554	5.79796051985489	0.0186964794917068	0.0394567336853712
KAF5837853	0.383160773153504	-1.6808298119855	-0.514128303800747	5.79579314020287	0.0187163984111513	0.0394817302828329
KAF5841660	-0.3258513424593	-0.207529671931341	5.71157395810098	5.79564577326463	0.0187177536688377	0.0394817302828329
KAF5831982	0.959678691472609	-0.959763044931409	0.0597598946963243	5.78791317185697	0.0187890289515664	0.039622092279128
KAF5838496	1.88156564376403	0.212633125011888	0.685716641873649	5.7848693254206	0.018817173329359	0.0396714525327423
KAF5831814	1.67206491132108	-0.056413463657576	-0.562479016709303	5.7838796597006	0.0188263347972365	0.0396807771437349
KAF5841487	0.812353427226863	0.169025699638584	2.96754943388255	5.78302421047928	0.0188342580413323	0.0396874878807541
KAF5828300	0.527386921487536	-0.590049194969012	1.46217065275428	5.77721722828024	0.0188881468225907	0.0397910293062577
KAF5829471	0.199369722747958	-0.150328390628599	4.72403116488383	5.7714833759909	0.0189415353566072	0.0398934650594136
KAF5843501	0.0509341153718812	-2.98687055701373	0.111040796588704	5.77035263171175	0.0189520848269927	0.0399056470558805
KAF5830959	0.256550460121728	-0.746972408981249	2.5732765642749	5.76795539818176	0.0189744731355264	0.0399427446045496
KAF5843061	0.175921406422692	-1.47145366155524	1.46901124020679	5.76574495224386	0.0189951446200287	0.039976210366454
KAF5842227	0.146362114931222	-0.523885793839545	2.60246514915485	5.76482720725096	0.0190037349167352	0.0399842402494322
KAF5841903	0.861492288020232	0.528046013146034	2.69908935803566	5.75930118515567	0.0190555566058149	0.0400832029683732
KAF5837896	0.192842136901322	-0.802837210177607	1.8236965309939	5.75413705490491	0.0191041351738277	0.0401752958175874
KAF5835226	0.132127896148522	-0.918449603750431	1.27174772564086	5.75164178477335	0.0191276602802316	0.040214669140512
KAF5840113	-1.03983665595785	0.285962997851197	2.41143716172636	5.74778932357524	0.0191640479061981	0.0402810585257286
KAF5840686	-0.0416278387129669	-0.171664929694631	11.5183232343883	5.7429481322442	0.0192098901257674	0.0403645373887008
KAF5833499	0.274692139412935	-0.42903768180089	2.35056135235274	5.7425775979356	0.0192134041116983	0.0403645373887008
KAF5840266	-0.563500960362741	-0.653812715752391	4.35702792371851	5.73639072374814	0.0192721898150502	0.0404778824959192
KAF5829243	1.40026800891641	-3.4527282359638	-1.90177137055898	6.25356609255222	0.019286208813456	0.04049716965995
KAF5841363	-0.0877336893421262	-0.710638050140013	2.72206569213103	5.73401649962715	0.0192948052023894	0.0405050636161465
KAF5831520	0.149832835559206	-0.36286723050454	4.53985398571401	5.73249374705586	0.0193093264638339	0.040525388423094
KAF5826935	-0.34815110625921	-0.0405496927734538	6.28248115698115	5.72915011187577	0.019341257230486	0.0405822320340992
KAF5831823	0.400900358427149	-0.323231264022493	1.78346917599538	5.72511889153179	0.0193798370236759	0.0406502452255424
KAF5836564	-0.653194006755976	-0.0300804716959781	4.27828043737471	5.72474909544536	0.0193833806049189	0.0406502452255424
KAF5833729	0.993579297152171	-0.780942951854837	-0.289311751800708	5.72342345436576	0.0193960898745375	0.0406547190004256
KAF5839017	-0.336748966492343	-0.272619862805914	4.68978860294309	5.72332897127581	0.0193969960836664	0.0406547190004256
KAF5825903	0.855933068294449	-2.32462496226733	0.333835044464695	5.72272123504373	0.0194028262151205	0.0406547190004256
KAF5842325	0.729105816911889	-1.08290507769515	1.7925105085676	5.72250163940119	0.0194049333466326	0.0406547190004256
KAF5834973	1.25394178706739	1.01162732228372	0.675087544600009	5.72131434260174	0.0194163307336905	0.0406684226022823
KAF5836244	0.281771169217222	-0.791071546429297	0.783613736186552	5.72076389431558	0.0194216174069915	0.0406693233723799
KAF5838213	3.77278559769777	1.3613947966504	-1.30916390770468	5.70829482607034	0.0195418298847671	0.04091082086376
KAF5837100	-0.315296031265059	-0.287280529272797	4.99885791538541	5.70694784166377	0.0195548683783073	0.0409278849787417
KAF5840773	3.33346885221891	-0.011315880382504	-1.51107314147708	5.70633624116406	0.0195607919124225	0.0409300528422354
KAF5840375	0.038035037600859	-0.207661336837049	6.51061365505275	5.70508190410686	0.0195729471604954	0.0409441970482337
KAF5827951	-0.268599411071757	0.0476179092096364	5.44308316374672	5.70420723646874	0.0195814284618763	0.0409441970482337
KAF5833332	0.0152108390630553	-1.26559993633514	0.127641478231452	5.70412564232606	0.0195822198684232	0.0409441970482337
KAF5831773	2.98758624922558	0.391343358562403	-1.32480704214032	5.70220426369827	0.0196008668080532	0.0409701493523879
KAF5842790	0.0245987717991662	0.595695526126347	3.27337732543052	5.70183869032685	0.0196044170593526	0.0409701493523879
KAF5835154	-1.48747750276562	0.673382693037556	1.21386224400523	5.70094760479744	0.019613073976841	0.040978014341833
KAF5833985	0.60258398815741	-0.560573883682944	0.94670718584974	5.70025689945363	0.0196197872957851	0.0409818156185844
KAF5842500	2.55994672283026	0.542937707329014	0.299650289634089	5.69917773738561	0.0196302816468096	0.0409935108504698
KAF5832212	0.739439871305938	-1.53194993888075	-0.0999739120539483	5.69689166021357	0.0196525345481223	0.0410297492660126
KAF5834752	0.499616763639982	-0.654520384296212	1.31539949610384	5.69351520648534	0.0196854556922261	0.0410882367813313
KAF5828663	-0.342319448602336	-0.608897870937301	3.72438347281047	5.69018069800374	0.0197180316723928	0.0411459748877691
KAF5833696	-0.458051955461547	0.019383435706413	5.18106973567705	5.68690436265754	0.0197501012399386	0.0412026277486911
KAF5835410	0.694485645713157	-0.918080672727082	-0.207108877162782	5.68511610581579	0.0197676310656039	0.0412289271589955
KAF5841187	0.453182089576122	0.865266622330222	3.32937150001429	5.68057481948644	0.0198122306190943	0.0413116581684003
KAF5841697	0.201171709724646	-0.397018428839338	3.56083335016536	5.67241999283076	0.0198926164802179	0.041468949565682
KAF5832620	0.522790268097314	-1.43852257973982	1.06243719531183	5.67104215190923	0.019906236421341	0.0414870143833524
KAF5839741	0.110752947653631	-0.885019847616731	1.71876629262578	5.66764455308044	0.0199398686391745	0.0415394834267789
KAF5836982	-0.766664689115109	0.710247258502515	1.86929892457351	5.66749676363275	0.0199413330995523	0.0415394834267789
KAF5830045	0.814022887491366	-0.555289782573059	0.337495223425695	5.66594054385204	0.0199567615345572	0.0415612835340417
KAF5837290	0.98613550158731	-2.02655365525273	-0.610409937351814	5.66380280939178	0.0199779780762536	0.041595123921071
KAF5841814	0.452343088186044	0.130073418448537	4.86128844796544	5.66184936200252	0.0199973888588959	0.0416251887408386
KAF5837344	0.479126816038218	-1.30079434841559	1.59799015072189	5.66053672847559	0.0200104445659286	0.0416420136170691
KAF5830018	-0.592235715978003	-0.661316828898095	2.97761730373428	5.65925978574701	0.0200231549266027	0.041658111641086
KAF5832780	0.327209927347436	-0.207910379453776	3.43787512157606	5.6583102107499	0.020032612922038	0.041667436813002
KAF5838588	0.0283965812267001	-1.66676093212517	0.0748095865915357	5.65558650433536	0.0200597709197012	0.0417135638643104
KAF5836588	0.133705901333126	0.594032010572578	3.67151899825098	5.65204835613495	0.0200951145182563	0.0417766854458485
KAF5839778	-0.0174337824833421	0.627127697445202	3.70766308399414	5.64994445569584	0.0201161657932611	0.0418100700801113
KAF5836952	1.66803109838976	0.296891857734424	0.436522854971394	5.6491144386384	0.020124477953869	0.0418169673413645
KAF5839281	0.0527759534138947	-7.09784019544311	0.0210790206179325	6.1529706396385	0.0201300829979331	0.0418182374161974
KAF5831238	0.251534711586815	-2.63665745704005	-0.659153776457327	5.64528551950681	0.0201628749054615	0.0418759708478013
KAF5834835	0.124029461342978	-1.38002066437125	0.821640393253953	5.63703832269114	0.0202458726616236	0.0420379215642044
KAF5839501	-0.24631158109875	-0.448232950205632	3.84303800424056	5.63285666214056	0.0202881096828164	0.0421151786028518
KAF5835755	-0.318994466611431	-0.79424576196134	2.74763764152964	5.63217064724004	0.0202950487146039	0.0421191419915968
KAF5835288	0.0670779790710555	-0.912349534236591	1.13603605562155	5.62737688586979	0.0203436156935779	0.0421993784403454
KAF5827554	0.143419919299476	-0.33749023159003	4.35480600158839	5.62735978422346	0.0203437892003432	0.0421993784403454
KAF5842125	0.104651741190428	-0.681186909218007	3.31918100824949	5.62651546651104	0.020352357494129	0.0422066967944122
KAF5841328	0.0793113527771844	0.151958251645573	12.3206172352558	5.61007257607365	0.0205200740680515	0.0425439713408921
KAF5841748	-0.243672541388542	-0.628310943589662	2.57546428421752	5.6037847380969	0.0205846398780413	0.0426672708759203
KAF5840437	-0.631391828431877	-0.112685039168228	3.4833338058284	5.59325012338292	0.0206933505877093	0.0428819890674284
KAF5842288	0.623861669643819	-0.879684029502378	0.521114015893886	5.58975122555412	0.0207296066469188	0.0429464933353039
KAF5838795	-0.173459708481739	-0.743394815098038	4.36126495064906	5.58785414705138	0.0207492957346914	0.0429766516157076
KAF5837787	0.048084266552035	-0.565390917559075	2.56991795581203	5.58485601950606	0.020780457171123	0.043030551026455
KAF5843518	-0.0369147648996204	-1.06331439140149	2.59397436471715	5.58080624794434	0.0208226366257124	0.0431072334001768
KAF5840008	0.368530755437226	-0.227132875276415	4.52721791346622	5.57707025822128	0.020861637466843	0.0431722936545178
KAF5842768	0.554645646444262	-0.112413927344565	1.90575065647039	5.5768083759577	0.0208643745426121	0.0431722936545178
KAF5829407	0.422031545282999	-3.35080789367826	-0.997982301111146	5.56831054322898	0.0209534202047485	0.0433458351765227
KAF5832622	0.236122098779221	-1.56779918593682	0.179002509539518	5.56084733070697	0.0210319940901485	0.0434976336159307
KAF5837616	0.156708090695248	-0.459283730925521	2.90266359439879	5.55773713181645	0.0210648412421881	0.043545858145326
KAF5831453	-0.130245903781694	-0.171217309295571	8.22132013206497	5.55765477077686	0.0210657118875944	0.043545858145326
KAF5830591	0.348962282280732	-0.199726969525132	3.9099877686236	5.55619164733147	0.0210811857588252	0.0435670902133273
KAF5827164	-1.22837202324563	-1.38302268721092	0.827699460780076	5.55511936082243	0.0210925346784003	0.0435797891430851
KAF5828565	-0.235354887490214	-0.281744623534151	5.25535838844151	5.55233259485798	0.0211220630835354	0.0436300336116244
KAF5842169	-1.11391007279309	-1.64436297685051	0.540226158589883	5.54352452249736	0.0212157137709845	0.0438126725322378
KAF5827196	0.140095262667089	0.03878258212412	10.3438358626256	5.54201083345985	0.021231857109335	0.0438352000575867
KAF5830609	0.077826419618882	-2.38129212453244	-1.18111469352951	5.53736336842284	0.0212815123887098	0.0439268880313177
KAF5827463	0.385157513086425	-0.243742654544392	2.33092499313277	5.53637251158842	0.0212921167733933	0.0439379462445529
KAF5830484	-0.835854552874054	-1.69037807306671	-0.247330820271415	5.53323583137893	0.0213257273552891	0.0439964623979283
KAF5832639	-0.0240504871165206	-0.632483048558903	2.66889352640791	5.53129833592408	0.021346519512407	0.044028123497292
KAF5833778	2.00312141880956	-0.970115269482729	-1.25236205763952	5.53082624228842	0.0213515893864942	0.044028123497292
KAF5829647	0.422076755378684	-0.737025872756649	1.19622982902073	5.52757791813618	0.0213865120595149	0.0440892791694677
KAF5837034	0.0586805760698447	-1.24121188993056	1.88672232420082	5.52688633997787	0.0213939558933633	0.0440937697885859
KAF5839002	-0.537553002902541	0.351869083777046	2.81247920623062	5.52367312849572	0.0214285815255094	0.0441542671492657
ACS95099	-0.323578312954464	0.001260763939711	7.81793396027474	5.52031359901474	0.0214648545371339	0.0442181283871978
KAF5843510	2.23067180440887	-0.819270714524125	-1.68158798504961	5.51793555655337	0.0214905741297125	0.0442602232568158
KAF5831733	2.74620817836701	-1.78481309446275	-2.13762314442554	5.99952909677799	0.0215056526820084	0.0442803874008208
KAF5833222	0.242915392233911	-2.18780421988541	-0.0791791444679022	5.51540167003452	0.0215180192264136	0.0442949589483746
KAF5837794	0.437124733131726	-1.65500374790964	-0.420442614707028	5.5060758337891	0.0216193859029915	0.0444926855619688
KAF5836016	-0.122979570585695	-0.39664953846192	4.75471400713536	5.49487545900483	0.0217418725932398	0.0447316838490409
KAF5837960	1.17244461085281	0.681891394327914	1.4534665852065	5.49448104824633	0.0217462007343498	0.0447316838490409
KAF5842665	0.128365164643576	0.43753882775515	3.73269366606832	5.4920850749988	0.0217725152332459	0.0447747837881494
KAF5840323	0.128206173321596	-0.363661982285476	4.60128670427479	5.49159998672917	0.0217778474288431	0.0447747837881494
KAF5829821	0.86599457997931	-1.33828784557351	-0.520501357358484	5.4851461580222	0.0218489359806214	0.0449099140652243
KAF5829021	1.80610046169544	-5.67761816362781	-0.381792523232545	5.96042245612156	0.0218743660910068	0.0449511513241941
KAF5840399	0.941971176474062	-0.598253424547001	0.866393884079181	5.48009920032148	0.0219047185475794	0.0450024811377404
KAF5831529	0.349596420883221	-1.32691393350143	0.542666675290991	5.4763172687525	0.0219466291841059	0.0450775258247984
KAF5838790	0.321135803347603	-0.866653066006926	1.51385439640394	5.47547822843436	0.0219559400727595	0.0450855915079176
KAF5840028	-0.424468088140543	-0.964292949462136	1.04257058700622	5.47256295309658	0.0219883272967475	0.0451348600827129
ACS95076	-0.622998890642007	-0.655447769075974	8.23566339468535	5.47234842501173	0.0219907128179446	0.0451348600827129
KAF5835395	5.36234002307664	3.37481258604449	-1.70483772290847	5.945918584515	0.0220130682733651	0.045169672560931
KAF5842021	0.461014729113246	0.0483803446207023	4.12877972749498	5.46831696547862	0.0220355988413065	0.0452048272163402
KAF5840215	0.430183069805885	-2.12808491101447	-1.31464310549047	5.46632421416846	0.0220578258882742	0.0452393421475405
KAF5835087	-0.331507435950604	-0.690893653390202	3.11116009122398	5.4519993875895	0.0222183843367785	0.04554091619556
KAF5827589	0.348542418955968	-0.618662193933634	3.8472617568697	5.45182984490396	0.0222202928716721	0.04554091619556
KAF5828327	-0.792846497770088	-0.270292746087929	3.39088927474776	5.45175080757171	0.0222211826576377	0.04554091619556
KAF5836723	0.945059641326022	-0.689474655513899	1.18039449569857	5.44904523212998	0.0222516668063226	0.0455922333829571
KAF5827264	0.80258554885855	-1.71245692530701	0.701934567495664	5.44732940832768	0.02227102480742	0.04562073428017
KAF5834847	0.258727609619414	-0.530620797696297	2.41983706892979	5.44552426911506	0.0222914118981929	0.0456513287443061
KAF5828654	1.13680868945606	-1.36237445863339	-0.504050619203109	5.44493737254944	0.0222980449965023	0.0456537478730344
KAF5838742	3.84653962364906	0.853317413581208	-1.20363518436957	5.44020087105021	0.0223516621140276	0.0457523389251691
KAF5825865	0.0446657756490586	-0.526232009091853	3.88436881789585	5.43596786149565	0.0223997083356684	0.0458394813301288
KAF5831468	1.25104551740303	-5.37795445328918	-0.875282924955526	5.9045496612473	0.0224146079314925	0.0458587654088244
KAF5835945	0.558945067761797	-4.41031723467908	-1.70343459287703	5.8984883957964	0.0224741868604139	0.0459694286197132
KAF5834234	1.19926005774492	-1.45310115393293	-0.625741953149236	5.4250591956876	0.0225240878466536	0.0460602470397747
KAF5830827	0.109953553433759	-0.602353830487703	2.40638069477162	5.42445373349774	0.0225310150765908	0.04606316412387
KAF5843610	0.200617292373043	-1.2301091288261	0.159715089448252	5.42309785636965	0.0225465370835783	0.0460836469460299
KAF5831460	0.152464962436091	-0.642815199568701	2.26781579256788	5.41918092408911	0.0225914487556	0.0461641756660308
KAF5829313	-0.723049936336297	-4.6632778462337	-1.81759647216667	5.88482086832693	0.0226092402611585	0.0461892602944478
KAF5829542	-0.0528708437055476	-0.872559583388671	1.08435787923181	5.41543778405737	0.0226344662792701	0.0462295172250262
KAF5836640	0.300459373928341	-0.558851362154927	1.83560692191284	5.41445089743089	0.0226458240161717	0.0462414363110027
KAF5838941	0.380782748711087	-1.43125074290484	-0.213651426098892	5.41137872742367	0.0226812235853672	0.0463024296206398
KAF5843232	0.19159509992489	-0.463751796010378	3.11012946597643	5.41078789738794	0.0226880389941473	0.0463050544813525
KAF5840273	0.95522745347051	-1.24879588941381	0.898824818850338	5.40876261504092	0.0227114195828948	0.0463414784569107
KAF5839031	0.952719080239888	-1.41282084665492	-0.829185797603171	5.40619799896815	0.0227410671955598	0.046390669109773
KAF5837961	-0.146670435031614	-0.325923925303953	4.84731452704559	5.40565030715714	0.0227474045614276	0.0463922956155369
KAF5835561	-0.463121676873635	-0.480393538679052	4.56176251641826	5.4037897462735	0.0227689487443684	0.0464249273886879
KAF5836805	-0.682999673921797	-0.266893789956057	3.08554513033705	5.401416450232	0.0227964650078211	0.0464697171313276
KAF5836530	3.92755103061681	0.917063318733642	-0.70062333889581	5.39853840402148	0.022829886002366	0.0465265187110763
KAF5829209	-0.547124794274844	-0.842907591169734	2.45981628135096	5.39777361886987	0.0228387766952752	0.0465333129066264
KAF5839826	0.563360699975343	-0.0578458875996166	2.85061932997624	5.39544321096663	0.0228658930600759	0.0465772290160729
KAF5832816	0.945150474321006	1.5769127306527	0.904336721138109	5.38816910534651	0.0229507781432055	0.0467387685241252
KAF5841888	0.53905643520418	-0.60462073311022	2.38969678303987	5.38641884462117	0.0229712581890182	0.0467691018903084
KAF5840360	1.47680701773165	-0.847787499385313	0.983919939496318	5.38395499571996	0.0230001245443826	0.046816490747365
ACS95100	-0.758584499096715	-0.0967528357231405	2.49914460617978	5.38222438090502	0.0230204259217328	0.0468464268939467
KAF5843481	0.972411463609049	-4.69402177411295	-1.43428700939626	5.84208686169659	0.0230379311989339	0.0468706598299011
KAF5843285	0.287587806457414	-1.03217387129426	0.581466235090152	5.37615318021355	0.0230918127464207	0.0469688705218671
KAF5832124	0.487349470588418	-1.68818807598375	-0.803738777792933	5.37485258214131	0.0231071394467556	0.0469886317938639
KAF5833455	3.18540101473498	3.47179825591179	0.235328112682072	5.36657355555714	0.0232049839413053	0.047176143608762
KAF5828232	-1.07398937348536	-5.52938077898343	-1.4390756197886	5.82253620921282	0.0232373524698548	0.0472304829083893
KAF5831765	-0.297823203304707	-4.42391548025276	-1.86206639526522	5.81741931820335	0.0232898925653038	0.047325785086594
KAF5831845	0.213361712619762	-0.312200315261581	4.22677872504856	5.3497319607471	0.0234055351049097	0.0475395914378419
KAF5842397	-0.311673319111868	-2.90895362754737	1.68610462327931	5.34965429202648	0.0234064647119921	0.0475395914378419
KAF5838361	-0.0339982914702458	-2.4454444227241	-0.418211236611316	5.34215202779903	0.0234964638284581	0.0477108118573006
KAF5826162	2.47773472378084	-3.70506519372242	-1.36863312045077	5.79594466783858	0.0235119771021051	0.0477307384855826
KAF5842020	-0.374635487561168	-0.117935974120499	5.438707476047	5.33672970054915	0.0235617654545579	0.0478202190781552
KAF5837650	0.192063162083269	-0.774469792115459	1.25848870114622	5.33491838041102	0.0235836270086871	0.047852990688332
KAF5825740	-0.0110601233822877	-0.624453089216831	3.20121937692002	5.33412519145219	0.0235932078527886	0.0478608339533071
KAF5836122	-0.184980238374299	-0.634142355200411	2.24389828473832	5.32427456326639	0.0237125756141192	0.0480913316039317
KAF5833999	-0.489707019430153	-0.355766786453162	4.39141631560277	5.32245570613009	0.0237346939021278	0.0481245343187453
KAF5830602	-0.466831052002743	-0.542106072167798	4.95021226098188	5.32183340712569	0.0237422669774691	0.0481282361823593
KAF5834855	0.237332848992825	-3.77369216345398	-2.02851527809658	5.77257886564523	0.023756555470866	0.0481455458647222
ACS95106	-0.0610891826369428	0.378392326169437	11.4585312504027	5.31986175541958	0.0237662798300869	0.0481535996363774
KAF5832206	0.404070546690768	-0.0432356142232172	4.60927835940739	5.31284789397986	0.023851934374006	0.048315456808884
KAF5842089	4.04292439619225	2.03142646969453	-1.12259568418133	5.31218024084001	0.0238601068247475	0.0483203227449663
KAF5835416	-0.222459730316485	-0.435834045105272	4.32512038613254	5.30735704327277	0.0239192436210459	0.0484283718768468
KAF5838898	4.31820989463905	0	-2.2390833414908	6.55093568654246	0.0239627275432901	0.0484978811418031
KAF5829211	-0.243962488858755	-0.371594757796304	4.93650539052327	5.30362195718748	0.0239651578892741	0.0484978811418031
KAF5833988	-0.661488954977075	-1.18575686970761	0.475477333179342	5.30173638922125	0.0239883760514654	0.0485331386941222
KAF5832858	0.217729212289262	-0.0689327669398496	6.55657124568312	5.29944321523886	0.0240166490564605	0.0485786036712077
KAF5833019	0.0769957885074661	-1.36747633561565	0.380240588039673	5.29892362492257	0.0240230606469473	0.0485798381689294
KAF5833808	-0.119108173769568	-0.364935141127322	4.70965529988853	5.29826752840589	0.0240311595657591	0.0485844833905521
KAF5829980	-0.622981201572646	-0.675811898394886	2.6693377694649	5.29358486497855	0.024089056356446	0.0486897798524931
KAF5833730	1.26680797053882	-3.23680024145673	-2.01654063397385	5.74051833246941	0.0240972063490764	0.0486944995094512
KAF5834753	-0.252373026872386	-0.73640929207151	3.32789493155477	5.29240941546448	0.0241036155036068	0.0486956999341866
KAF5825607	0.23032512798904	-1.43408737761839	0.750375669675047	5.28932420257137	0.0241418783896499	0.0487612372491385
KAF5826508	0.0746703711529831	-0.683391419382727	3.51129874122817	5.28845335921059	0.0241526915627627	0.048771313997245
KAF5827739	0.61490874275847	-1.29415365788781	0.31748093056237	5.2838354562815	0.0242101270761485	0.0488755072651078
KAF5832241	0.35648950368136	-2.4752680622832	-0.972800969035682	5.27662829131127	0.0243000887367833	0.0490452984048744
KAF5841816	0.287515894264311	-0.763835058968208	1.20994126212266	5.27323020307163	0.0243426411801857	0.0491193439139457
KAF5825990	1.77204947327429	-1.45430958758848	-1.40220986818787	5.27042815144114	0.0243777958555149	0.0491784298949848
KAF5833465	-0.246582126989151	-0.160302252962198	6.28580447554036	5.26240612065831	0.0244787720071259	0.0493702400741022
KAF5829234	0.426174886741261	-0.295983140403198	4.24893775481214	5.25849558067228	0.0245281740508319	0.0494411369174615
KAF5838709	1.48009348127468	0.800256000976377	1.38790579616089	5.25843004882193	0.0245290029184797	0.0494411369174615
KAF5840063	0.0528460284132189	-2.86443061987641	0.101665622619857	5.25822185168519	0.0245316364810189	0.0494411369174615
KAF5832976	-0.169432172811398	-0.059391191289075	8.56388591728122	5.25560138277746	0.0245648122720706	0.0494960870948795
KAF5841875	-0.15093623280702	0.381430193167341	2.79652921638333	5.25370572559439	0.0245888447311191	0.049522483895146
KAF5829543	-0.310102823922594	-0.673247989672873	3.29298339639256	5.25363510017606	0.0245897406300474	0.049522483895146
KAF5842700	1.32560635421483	-0.74779840103378	0.033844493428239	5.25310429040835	0.0245964752997675	0.0495241366098227
KAF5825427	-0.50179799438875	-0.808784591014031	2.54003414906838	5.2446369160962	0.0247041999362825	0.0497214957706159
KAF5840151	1.2884653995115	-0.232276766601432	0.383098658598533	5.24446677784782	0.0247063701816972	0.0497214957706159
KAF5832272	1.55870194509913	0.0859068406715839	-0.0730319824958682	5.24138310730321	0.0247457437647083	0.0497887694102997
KAF5837253	1.1679900929162	-0.69984794041066	0.339368094802534	5.23941330974065	0.0247709336667447	0.0498274798283258
KAF5834792	0.540025650238449	-1.75401330682401	-0.913870479907455	5.23767456889887	0.0247931939158868	0.0498602799835822
KAF5829070	-0.24710840563771	-0.797629614364505	2.19087746062223	5.23702792462726	0.0248014786005955	0.0498649656185802
KAF5831503	0.118342553818092	-3.10090942829486	-1.50920106914855	5.23583432044848	0.0248167794040891	0.0498837519754781
KAF5830037	0.650280961435051	-2.70161744288617	-1.67848258351407	5.23326588983339	0.0248497418423416	0.0499380221232945
KAF5840330	0.196959082751589	-0.0569179168822833	6.57531001947036	5.22976567151445	0.0248947456701063	0.0500164587911398
KAF5832785	1.00598544133005	-1.81884403822726	0.566602691816942	5.2291912679451	0.0249021401986877	0.0500193144696116
KAF5827600	-0.0404551258069003	-0.371416854867569	6.49709042207193	5.22860743651585	0.0249096587488743	0.0500224178328713
KAF5832599	-0.483635984525266	-0.0920739642506916	3.61340344916929	5.22315210179638	0.0249800417148889	0.050133533275224
KAF5837573	-0.0180457068625094	-1.62620526614194	1.04196151780596	5.22301825731064	0.0249817714769142	0.050133533275224
KAF5842929	0.632402690982677	-0.563423852069162	1.98865204055336	5.22292697035239	0.0249829513204573	0.050133533275224
KAF5835489	0.702989113646823	-1.08025485426589	0.0260683904540463	5.22038678535708	0.0250158084429407	0.0501874412796323
KAF5839526	0.379534950008201	-1.53815362092221	-0.715448199405642	5.21687379270134	0.0250613327307931	0.0502667306078231
KAF5841406	0.634021160401381	-1.29438939667459	-0.0450010670966905	5.21615843305546	0.025070614919807	0.0502672424536707
KAF5827709	1.94625859209031	-0.204212799814078	-0.871279241132767	5.21592894823181	0.0250735934713378	0.0502672424536707
KAF5843169	-0.358830454554954	-0.577172358274098	4.12941234813245	5.21520397408522	0.0250830058660683	0.0502710500225511
KAF5839934	-0.0705040078894484	-0.129493364468535	12.9029200184861	5.21485799788657	0.0250874991693624	0.0502710500225511
KAF5836241	1.34536882372969	-1.06623255066795	-1.00230670609448	5.2142814120886	0.0250949895812579	0.0502740293668549
KAF5827036	0.870277857542047	-3.39383071998658	-2.04705119635799	5.64704306460123	0.0251249080342278	0.0503219277394459
