Reaction,Pvalue,Padj,Reject,FC,Padj_bootstrap
RXN_17794__pero,0.0,0.0,True,0.9482285063194171,
R00006__mito,0.0,0.0,True,-1.0,
BMGR5662__er,0.0,0.0,True,-0.7572039908351417,
GDPPYPHOSKIN_RXN__nucl,0.0,0.0,True,0.9212916527075504,
R03314__cytop,0.0,0.0,True,0.9959709820666192,
R04960__chlo,0.0,0.0,True,0.845943821942831,
BMGR4770__ermem,0.0,0.0,True,-1.0,
R01608__mito,0.0,0.0,True,0.6994664361785646,
BMGR1279__er,0.0,0.0,True,-1.0,
BMGR1145__er,4.089649703754082e-69,4.6015616777168576e-69,True,-1.0,
R01049__chlo,0.0,0.0,True,0.989418622607696,
RXN_17797__pero,0.0,0.0,True,0.9482285063194171,
R03005__cytop,0.0,0.0,True,0.8780738568463414,
TE_162n6__er,0.0,0.0,True,0.8583558723265183,
BMGR3251__er,0.0,0.0,True,-1.0,
PHOA438__chlo,0.0,0.0,True,0.8181822195028708,
T_H2O2tm__mitmem,0.0,0.0,True,0.9794099737581804,
BMGR3250__er,0.0,0.0,True,-1.0,
BMGR4810__ermem,0.0,0.0,True,1.0,
BMGR5337__chlo,0.0,0.0,True,0.7793132773466567,
BMGR5274__chlo,0.0,0.0,True,1.0,
BMGR1283__er,0.0,0.0,True,-1.0,
T_ACCOAtm__mitmem,0.0,0.0,True,-1.0,
R07765__chlo,0.0,0.0,True,0.8746610914457968,
R04544__chlo,0.0,0.0,True,0.8559333068513202,
R00529__cytop,0.0,0.0,True,0.8633803932031815,
R06064__mito,0.0,0.0,True,0.999589771613955,
T_NH4tr__ermem,0.0,0.0,True,0.9995881567966863,
R05554__er,0.0,0.0,True,0.999589771613955,
T_MAL_Ltx__permem,0.0,0.0,True,0.9415591000986877,
R10575__mito,0.0,0.0,True,0.9501304627384068,
R00243__mito,0.0,0.0,True,-1.0,
RXN_16393__pero,0.0,0.0,True,0.7821064815635665,
T_DAG1829Z12Z140th__chlomem,0.0,0.0,True,-1.0,
R04326__chlo,0.0,0.0,True,0.9739218602885358,
BMGR5911__chlo,0.0,0.0,True,-1.0,
PSIICR__lum,0.0,0.0,True,1.0,
R04953__chlo,0.0,0.0,True,0.8458389186811525,
TE_162n6__chlo,0.0,0.0,True,0.7901765757659164,
R03858__pero,0.0,0.0,True,0.8628218127506374,
BMGR5798__chlo,0.0,0.0,True,0.8832541100245239,
R04543__chlo,0.0,0.0,True,0.8559333068513202,
R01021__cytop,1.3981651773175553e-20,1.5329658558481718e-20,True,-0.8948751642575558,
R01195__chlo,0.0,0.0,True,0.8110662882701928,
T_H2Otx__permem,0.0,0.0,True,-1.0,
BMGR0478__mito,0.0,0.0,True,0.6987434875881092,
R02778__cytop,0.0,0.0,True,0.7733075760708916,
BMGR1555__er,0.0,0.0,True,-1.0,
R00336__cytop,0.0,0.0,True,0.8552894330253217,
ETVIOLPSI__chlo,0.0,0.0,True,0.7429999941713844,
BMGR5713__er,0.0,0.0,True,1.0,
T_FA203COAtr__ermem,0.0,0.0,True,0.7755681818181819,
R10633__nucl,0.0,0.0,True,0.9096548120620399,
R02301__cytop,0.0,0.0,True,0.7183429005431891,
BMGR6116__mito,0.0,0.0,True,0.8515901060070672,
R05196__chlo,0.0,0.0,True,0.7930383990861724,
BMGR0399__chlo,0.0,0.0,True,0.8809691866004267,
BMGR4872__chlomem,0.0,0.0,True,1.0,
BMGR3309__lip,0.0,0.0,True,1.0,
R01166__cytop,0.0,0.0,True,0.8522458029185035,
BMGR3308__lip,0.0,0.0,True,0.8664983813962908,
BMGR5729__er,0.0,0.0,True,0.9998190707056489,
BMGR4795__ermem,0.0,0.0,True,-1.0,
RXN_17775__pero,0.0,0.0,True,0.9150199686169532,
BMGR5813__chlomem,0.0,0.0,True,1.0,
T_LEUtm__mitmem,0.0,0.0,True,-1.0,
R01253__mito,0.0,0.0,True,0.9961483226118472,
T_CHOLtm__mitmem,1.3981651773175553e-20,1.5329658558481718e-20,True,-0.8948751642575558,
BMGR3598__lip,0.0,0.0,True,0.8655140452620838,
BMGR5557__er,0.0,0.0,True,-1.0,
